subject_id,session_id,block_index,rewarded_modality,vis_dprime,aud_dprime,cross_modality_dprime,is_first_block_aud,target,response_rate
644866,644866_2023-02-10,4,aud,-0.3401077259017846,0.08681076917077313,3.0132159616668455,true,aud,1.0
644866,644866_2023-02-10,4,aud,-0.3401077259017846,0.08681076917077313,3.0132159616668455,true,vis,0.1
644866,644866_2023-02-10,5,vis,3.395539698203642,-1.1553676041797543,2.425175821448251,true,aud,0.25
644866,644866_2023-02-10,5,vis,3.395539698203642,-1.1553676041797543,2.425175821448251,true,vis,0.95
644867,644867_2023-02-20,0,vis,3.96825473568738,-0.6373904400682104,2.7752711946141657,false,aud,0.23529411764705882
644867,644867_2023-02-20,0,vis,3.96825473568738,-0.6373904400682104,2.7752711946141657,false,vis,1.0
644867,644867_2023-02-20,1,aud,0.0,2.56048128571223,2.242094031523509,false,aud,1.0
644867,644867_2023-02-20,1,aud,0.0,2.56048128571223,2.242094031523509,false,vis,0.4117647058823529
644867,644867_2023-02-20,2,vis,3.9967981162414423,-0.022032473687225718,2.036834131701388,false,vis,1.0
644867,644867_2023-02-20,2,vis,3.9967981162414423,-0.022032473687225718,2.036834131701388,false,aud,0.5
644867,644867_2023-02-20,3,aud,0.0,3.6736051692700924,2.5781494233398634,false,aud,1.0
644867,644867_2023-02-20,3,aud,0.0,3.6736051692700924,2.5781494233398634,false,vis,0.3
644867,644867_2023-02-20,4,vis,4.029865815435105,0.020788412107224374,2.455222297302619,false,aud,0.35
644867,644867_2023-02-20,4,vis,4.029865815435105,0.020788412107224374,2.455222297302619,false,vis,1.0
644867,644867_2023-02-20,5,aud,0.024995864722127337,2.745462070433666,1.6033604528187249,false,aud,1.0
644867,644867_2023-02-20,5,aud,0.024995864722127337,2.745462070433666,1.6033604528187249,false,vis,0.6470588235294118
644867,644867_2023-02-22,0,vis,4.013712895171877,0.0,2.728238660827904,false,vis,1.0
644867,644867_2023-02-22,0,vis,4.013712895171877,0.0,2.728238660827904,false,aud,0.25
644867,644867_2023-02-22,1,aud,0.0,3.335300476176423,1.6684284442242547,false,vis,0.65
644867,644867_2023-02-22,1,aud,0.0,3.335300476176423,1.6684284442242547,false,aud,1.0
644867,644867_2023-02-22,2,vis,3.9967981162414423,-0.6784124189954541,3.0732675211951777,false,vis,1.0
644867,644867_2023-02-22,2,vis,3.9967981162414423,-0.6784124189954541,3.0732675211951777,false,aud,0.15
644867,644867_2023-02-22,3,aud,-0.41341987901153243,3.1872550018617987,1.0330020030042792,false,vis,0.8333333333333334
644867,644867_2023-02-22,3,aud,-0.41341987901153243,3.1872550018617987,1.0330020030042792,false,aud,1.0
644867,644867_2023-02-22,4,vis,3.6816877586528607,-0.3180752522145589,2.670474132481089,false,vis,1.0
644867,644867_2023-02-22,4,vis,3.6816877586528607,-0.3180752522145589,2.670474132481089,false,aud,0.2631578947368421
644867,644867_2023-02-22,5,aud,-0.023425685797271445,2.1290982173847355,1.5420978693170864,false,vis,0.2631578947368421
644867,644867_2023-02-22,5,aud,-0.023425685797271445,2.1290982173847355,1.5420978693170864,false,aud,0.7647058823529411
644867,644867_2023-02-23,0,aud,-0.022032473687225718,1.6652102741631463,1.2573327802455638,true,vis,0.55
644867,644867_2023-02-23,0,aud,-0.022032473687225718,1.6652102741631463,1.2573327802455638,true,aud,0.9473684210526315
644867,644867_2023-02-23,1,vis,3.926344092034818,-2.1609393417931955,2.670474132481089,true,vis,1.0
644867,644867_2023-02-23,1,vis,3.926344092034818,-2.1609393417931955,2.670474132481089,true,aud,0.2631578947368421
644867,644867_2023-02-23,2,aud,0.0,0.09365559443097982,0.46316356131381253,true,vis,0.7368421052631579
644867,644867_2023-02-23,2,aud,0.0,0.09365559443097982,0.46316356131381253,true,aud,1.0
644867,644867_2023-02-23,3,vis,3.938355079958809,0.0,3.593642387129031,true,aud,0.05555555555555555
644867,644867_2023-02-23,3,vis,3.938355079958809,0.0,3.593642387129031,true,vis,1.0
644867,644867_2023-02-23,4,aud,-0.04842155051939878,0.415572560998937,1.4490059394764787,true,vis,0.47368421052631576
644867,644867_2023-02-23,4,aud,-0.04842155051939878,0.415572560998937,1.4490059394764787,true,aud,1.0
644867,644867_2023-02-23,5,vis,3.6736051692700924,-0.6784124189954541,3.6986025375832954,true,aud,0.05
644867,644867_2023-02-23,5,vis,3.6736051692700924,-0.6784124189954541,3.6986025375832954,true,vis,1.0
649943,649943_2023-02-13,0,vis,3.2819751346505806,-0.04842155051939878,3.2525430893711995,false,vis,1.0
649943,649943_2023-02-13,0,vis,3.2819751346505806,-0.04842155051939878,3.2525430893711995,false,aud,0.10526315789473684
649943,649943_2023-02-13,1,aud,-0.9347835431902951,2.3843260720318704,1.8166978836280099,false,vis,0.47368421052631576
649943,649943_2023-02-13,1,aud,-0.9347835431902951,2.3843260720318704,1.8166978836280099,false,aud,1.0
649943,649943_2023-02-13,2,vis,2.929323060753251,-0.9606104686861593,1.7774157381656135,false,vis,1.0
649943,649943_2023-02-13,2,vis,2.929323060753251,-0.9606104686861593,1.7774157381656135,false,aud,0.5882352941176471
649943,649943_2023-02-13,3,aud,-0.37320503949103,3.2712057208483616,1.9530743882073016,false,vis,0.5263157894736842
649943,649943_2023-02-13,3,aud,-0.37320503949103,3.2712057208483616,1.9530743882073016,false,aud,1.0
649943,649943_2023-02-13,4,vis,3.957017711435971,-0.3180752522145589,1.9530743882073016,false,vis,1.0
649943,649943_2023-02-13,4,vis,3.957017711435971,-0.3180752522145589,1.9530743882073016,false,aud,0.5263157894736842
649943,649943_2023-02-13,5,aud,-0.04545815948449716,3.0399820993639217,1.9111727848463136,false,aud,1.0
649943,649943_2023-02-13,5,aud,-0.04545815948449716,3.0399820993639217,1.9111727848463136,false,vis,0.55
649943,649943_2023-02-14,0,aud,0.0,2.4221545981089556,1.7007959913295647,true,vis,0.631578947368421
649943,649943_2023-02-14,0,aud,0.0,2.4221545981089556,1.7007959913295647,true,aud,1.0
649943,649943_2023-02-14,1,vis,3.9335920256386996,-1.3263239837603535,0.7375346350385419,true,aud,0.9
649943,649943_2023-02-14,1,vis,3.9335920256386996,-1.3263239837603535,0.7375346350385419,true,vis,1.0
649943,649943_2023-02-14,2,aud,-0.6992008311026785,3.0901823001256123,2.6196977325646857,true,aud,1.0
649943,649943_2023-02-14,2,aud,-0.6992008311026785,3.0901823001256123,2.6196977325646857,true,vis,0.2857142857142857
649943,649943_2023-02-14,3,vis,3.6986025375832954,-0.31511035758858164,2.4390693770393903,true,aud,0.35
649943,649943_2023-02-14,3,vis,3.6986025375832954,-0.31511035758858164,2.4390693770393903,true,vis,1.0
649943,649943_2023-02-14,4,aud,-0.3180752522145589,3.318385697245988,2.1028459440772287,true,aud,1.0
649943,649943_2023-02-14,4,aud,-0.3180752522145589,3.318385697245988,2.1028459440772287,true,vis,0.47368421052631576
649943,649943_2023-02-14,5,vis,4.013712895171877,0.0,2.728238660827904,true,aud,0.25
649943,649943_2023-02-14,5,vis,4.013712895171877,0.0,2.728238660827904,true,vis,1.0
649943,649943_2023-02-15,0,vis,3.9967981162414423,-0.3180752522145589,1.7007959913295647,false,vis,1.0
649943,649943_2023-02-15,0,vis,3.9967981162414423,-0.3180752522145589,1.7007959913295647,false,aud,0.631578947368421
649943,649943_2023-02-15,1,aud,0.0,2.5256105428160573,1.7546179846388796,false,aud,1.0
649943,649943_2023-02-15,1,aud,0.0,2.5256105428160573,1.7546179846388796,false,vis,0.6111111111111112
649943,649943_2023-02-15,2,vis,3.305868430897042,-0.7078444642748349,2.0537489106318225,false,aud,0.5
649943,649943_2023-02-15,2,vis,3.305868430897042,-0.7078444642748349,2.0537489106318225,false,vis,1.0
649943,649943_2023-02-15,3,aud,-0.892393460661913,2.9938134345692142,1.0489221765380394,false,vis,0.85
649943,649943_2023-02-15,3,aud,-0.892393460661913,2.9938134345692142,1.0489221765380394,false,aud,1.0
649943,649943_2023-02-15,4,vis,3.9967981162414423,-0.6784124189954541,1.3623443815053062,false,aud,0.75
649943,649943_2023-02-15,4,vis,3.9967981162414423,-0.6784124189954541,1.3623443815053062,false,vis,1.0
649943,649943_2023-02-15,5,aud,-0.023425685797271445,3.305868430897042,1.9877370982559819,false,aud,1.0
649943,649943_2023-02-15,5,aud,-0.023425685797271445,3.305868430897042,1.9877370982559819,false,vis,0.5263157894736842
649943,649943_2023-02-16,0,aud,-0.09723211711840296,2.56048128571223,1.893424853728068,true,aud,1.0
649943,649943_2023-02-16,0,aud,-0.09723211711840296,2.56048128571223,1.893424853728068,true,vis,0.55
649943,649943_2023-02-16,1,vis,2.986507766684843,-0.6858119905876092,0.3992299419448726,true,vis,1.0
649943,649943_2023-02-16,1,vis,2.986507766684843,-0.6858119905876092,0.3992299419448726,true,aud,0.9473684210526315
649943,649943_2023-02-16,2,aud,-0.6858119905876092,2.878455365274302,1.9708223193255472,true,vis,0.5263157894736842
649943,649943_2023-02-16,2,aud,-0.6858119905876092,2.878455365274302,1.9708223193255472,true,aud,1.0
